name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
广州富力丽思卡尔顿酒店宴会厅,花城大道,413,4.5,1454,2.5,5,23.12208,113.33401
The Ascott Lounge,花城大道,225,3,76,3,5,23.124344,113.32914
麦考利爱尔兰餐厅,花城大道,818,0,70,0,5,23.124573,113.32329
爱意意大利餐厅酒吧,花城大道,950,3.3,98,3.4,5,23.125628,113.340546
Ings Cafe(兴盛路店),花城大道,786,3.6,67,3.6,5,23.126211,113.33883
哈哈镜鸭脖子(广州总店),花城大道,787,3,40,3,4.9,23.126003,113.33888
春夏秋冬韩国料理,花城大道,632,3.3,85,3.2,4.8,23.126814,113.33709
香天下清油火锅(珠江新城店),花城大道,784,4.2,99,4.5,4.8,23.12379,113.33887
富田菊铁板皇尚料理(富力盈信大厦店),花城大道,755,3.4,130,3.5,4.8,23.131027,113.32824
佰鲜汇,花城大道,257,3.4,943,3.5,4.8,23.123316,113.32939
希望日本料理,花城大道,855,3.1,230,3.2,4.8,23.122934,113.32317
大诚苑燕翅鲍,花城大道,745,2.9,200,3,4.8,23.120249,113.32597
Hello Kitty咖啡厅,花城大道,147,4.5,100,4,4.8,23.123512,113.33113
广州富力丽思卡尔顿酒店-邱吉尔吧,花城大道,426,3.2,166,3.3,4.8,23.121908,113.333984
徐博馆养生私房菜,花城大道,718,3.4,242,3.5,4.7,23.119781,113.33566
稻菊日本料理,花城大道,472,3.4,115,3.5,4.7,23.127445,113.33494
食了来,花城大道,765,3.1,61,3,4.7,23.126566,113.338524
幸福和房,花城大道,869,3.9,197,3.9,4.7,23.126554,113.32299
HONEY B(中大店),中大,464,0.8,40,0.8,5,23.097746,113.30406
川湘阁,中大,656,3.6,46,3.6,4.7,23.097712,113.30594
都德(凤凰楼店),中大,525,4.15,59,4.25,4.5,23.09405,113.29733
旺金鸽酒楼江怡路店,中大,882,3.7,66,3.65,4.4,23.106228,113.300095
食冒堂(中大轻纺城店),中大,621,3.55,52,3.55,4.4,23.0944,113.30391
千味涮(轻纺城店),中大,621,3.3,69,3.3,4.3,23.09441,113.30392
红头船美食坊(新港西路店),中大,807,1.9,82,2,4.1,23.101503,113.292465
旺金鸽驰名药膳鸽汤雅豪乐店,中大,884,2.8,40,2.8,4.1,23.106253,113.300095
茗园酒家,中大,582,3.05,60,3.2,4.1,23.101082,113.29473
红头船美食坊(怡乐路店),中大,754,2.7,82,2.6,4,23.104937,113.29797
必胜客(中大科技园餐厅),中大,258,2.7,65,2.9,4,23.099287,113.29727
川渝四川特色美食店,中大,487,2.9,42,2.8,3.9,23.100168,113.29524
同升同喜,中大,926,3.7,54,3.5,3.9,23.106548,113.29819
金源韩国料理,中大,670,3,49,2.9,3.8,23.09777,113.30609
天水素食厨房,中大,455,2.4,70,4,3.8,23.097736,113.30397
康乐园,中大,160,2.4,53,2.5,3.7,23.099669,113.30008
天茂海鲜酒家(海珠店),中大,577,3,52,3,3.7,23.100882,113.294655
大欢喜饭店(江怡路店),中大,893,2.5,41,2,3.7,23.10618,113.301315
仙踪林(中大科技园店),中大,265,3,45,3.2,3.7,23.09934,113.297226
大头仔茶餐厅,中大,77,2.9,60,2.9,3.6,23.09807,113.29885
明记砂锅粥,白云文化广场,497,0,47,0,5,23.196966,113.27723
湖北家常菜,白云文化广场,969,3.5,74,3.5,4.7,23.198387,113.272835
澳门街(白云店),白云文化广场,515,2.7,91,3.2,4.5,23.192904,113.28557
甜心啡语(齐富路店),白云文化广场,455,3.5,40,3.6,4.4,23.199816,113.27994
潮式汕头福合埕牛肉火锅店,白云文化广场,812,3.7,60,3.65,4.3,23.203192,113.279724
农夫石锅鱼(广州新市店),白云文化广场,516,2.9,71,2.9,4.3,23.196243,113.27696
赤焰烤吧,白云文化广场,982,3.35,51,3.35,4.3,23.19748,113.27251
金唐海鲜酒家,白云文化广场,611,3.2,53,3.4,4.2,23.200949,113.27899
三姐川菜馆,白云文化广场,954,3.65,40,3.6,4.2,23.197329,113.27276
阿曼尼酒吧,白云文化广场,531,2.9,303,2.9,4.1,23.199528,113.27829
潮韵海鲜酒家,白云文化广场,581,3,89,3,4,23.19974,113.27784
Juice Language 汁言片语,白云文化广场,512,3.8,49,3.95,4,23.200335,113.279816
岭南东方酒店北座,白云文化广场,441,4.5,500,4.5,4,23.196104,113.28634
家和养生食府,白云文化广场,793,3.35,61,3.55,3.9,23.189198,113.28355
麻辣小龙虾,白云文化广场,513,3.1,63,3,3.9,23.196571,113.277016
狮头鹅美食店,白云文化广场,1000,3.4,42,3.4,3.9,23.200888,113.27366
顺德渔村,白云文化广场,996,2.9,70,2.9,3.5,23.200235,113.273315
柒品川菜馆,白云文化广场,608,3.5,46,3.5,3.4,23.196346,113.27606
米走鸡饭店(云城东路总店),白云文化广场,710,2.5,57,2.3,3.3,23.200338,113.28731
紫缘轩私房菜,白云文化广场,965,0,60,0,3.2,23.188673,113.286736
渔板长,同济路,853,4.2,82,4.05,4.8,23.029408,113.121544
盈盛,同济路,570,2.8,88,2.8,4.8,23.025103,113.12049
汫田日本料理,同济路,895,3.2,55,3.2,4.7,23.016703,113.114174
其乐宫,同济路,670,3.3,79,3.3,4.6,23.030725,113.11558
三养堂(垂虹路店),同济路,593,3,50,3,4.6,23.02685,113.120255
好巴食文苑总店,同济路,690,1.9,44,2,4.6,23.029589,113.11913
坏猴子酒吧,同济路,225,2.8,45,2.4,4.6,23.0227,113.1148
今品酒业红酒馆,同济路,649,2.9,50,2.9,4.6,23.028536,113.11975
餸朝海鲜酒家(简村店),同济路,557,3.2,52,3.3,4.5,23.020264,113.11245
蒸坊黄鳝饭私房菜,同济路,501,4.5,42,4.5,4.5,23.02687,113.11925
杯子红西餐厅(汾江店),同济路,658,2.8,60,2.9,4.5,23.029972,113.11195
名仕阁美食公馆,同济路,657,4.5,50,4.5,4.5,23.02989,113.1118
渝香小居,同济路,931,2.9,40,2.8,4.5,23.020271,113.12265
清心轩,同济路,514,3.65,47,3.8,4.5,23.024982,113.10991
御海湾大酒楼,同济路,659,1.8,62,2.5,4.4,23.024511,113.121376
鲍国演义(禅城店),同济路,670,3.2,253,3.2,4.4,23.030758,113.11483
小小火锅,同济路,399,3.6,42,3.45,4.4,23.027254,113.117714
珍妮花西餐,同济路,669,4.5,54,4.5,4.4,23.03074,113.114815
平沢寿司店,同济路,800,3,62,3,4.4,23.025105,113.12275
馥澜吧,同济路,856,3.2,45,3,4.4,23.032352,113.1138
盛歌Club,东圃,892,4.5,63,4.5,5,23.123701,113.40689
蓝带酒屋,东圃,873,4.5,60,4.5,5,23.123549,113.407074
祥记猪肚子（东圃美食街店）,东圃,747,3,50,3,4.5,23.122383,113.40922
拾芳苑茶点居(东圃大马路店),东圃,859,3.8,43,3.85,4.4,23.123398,113.406876
南酥香,东圃,922,3.55,70,3.45,4.1,23.112883,113.416534
雪锅新语,东圃,873,2,51,2,4,23.12355,113.407074
木桶饭(东圃二分店),东圃,855,4.5,50,3.5,4,23.123394,113.40899
美林农庄,东圃,580,2,42,3.5,3.8,23.115982,113.413734
三毛川菜馆,东圃,903,3,83,3.1,3.7,23.123814,113.40915
兄弟厨房(东圃店),东圃,173,3.45,43,3.45,3,23.117247,113.40759
台湾雪锅新语(东圃),东圃,873,0,68,0,-1,23.12355,113.407074
香港湾仔甜品,白云大道北,763,0,56,0,5,23.226732,113.31232
潮海渔舫,白云大道北,675,3.9,59,3.1,4.7,23.23307,113.30928
美好食光,白云大道北,694,3.8,43,3.85,4.6,23.224743,113.31057
好客之家(丛云路店),白云大道北,903,3.2,58,3.1,4.4,23.22028,113.304634
重庆人家,白云大道北,583,3,42,3,4.3,23.223272,113.306305
猪肚包鸡(白云大道北辅路),白云大道北,430,3,55,3,4.3,23.224983,113.303085
许个愿吧马卡龙,白云大道北,862,0,62,0,4.3,23.225628,113.31295
皇悦海鲜酒家,白云大道北,780,2.3,57,2.4,4.2,23.22812,113.29743
皇鸽饭屋(白云大道北店),白云大道北,429,2.9,65,2.1,4.2,23.22484,113.30342
湘西湘西,白云大道北,599,3,41,3,4.2,23.226328,113.299644
裕竹渔家,白云大道北,854,3.2,46,3.1,4.2,23.223616,113.31161
淼鑫猪肚鸡(永泰店),白云大道北,877,3.65,56,3.65,4.1,23.225578,113.31308
广州酒家利口福(白云大道北店),白云大道北,179,3.75,57,3.75,4,23.228233,113.303314
朝天门(同泰路店),白云大道北,632,3.4,60,3,4,23.226467,113.31089
龙马蒸神海鲜火锅酒家,白云大道北,648,3.7,78,3.7,4,23.226402,113.31103
唐苑酒家(白云店),白云大道北,556,3.3,97,4,3.9,23.224762,113.30132
爱尚烤活鱼,白云大道北,782,3.7,51,3.65,3.9,23.227098,113.31259
乡下农家美食园,白云大道北,689,3.55,49,3.5,3.8,23.233364,113.3091
台山明珠黄鳝饭,白云大道北,469,2.1,57,1.7,3.8,23.224237,113.30429
一鼎红香辣蟹(泰兴路),白云大道北,850,3.7,47,3.75,3.8,23.224169,113.312
Angela Cake(赤岗店),赤岗,40,3.6,77,3.6,5,23.102398,113.34181
WE烧烤餐厅,赤岗,858,3.2,50,3.4,4.9,23.106342,113.33454
简简家厨,赤岗,282,3.55,64,3.4,4.8,23.102009,113.3388
香天下清油火锅,赤岗,444,4.1,97,4.5,4.7,23.10158,113.33725
洞庭土菜旗舰店(赤岗店),赤岗,285,3.3,200,3.4,4.4,23.099566,113.34121
同湘会(直营第12分店),赤岗,305,3.4,62,3.4,4.4,23.103662,113.34403
海记汕头牛肉(新港中路店),赤岗,600,3,68,3,4.4,23.102304,113.33569
湘水名居,赤岗,768,3.45,46,3.45,4.3,23.095203,113.34174
心动西餐厅,赤岗,869,2.1,86,3,4.3,23.1058,113.33407
鸿盛食府,赤岗,954,3,49,3,4.3,23.093649,113.34315
渝风楼重庆风味酒楼(赤岗店),赤岗,954,3.3,61,3.3,4.2,23.101763,113.33224
金鸽苑饭店,赤岗,487,0,58,0,4.2,23.098095,113.33964
御信客家王赤岗分店,赤岗,803,2.5,52,2.5,4.1,23.104591,113.33418
琶洲酒店艺术咖啡吧,赤岗,456,3.2,45,3.25,4.1,23.10486,113.34487
随园大排档,赤岗,333,2.9,143,3,4,23.10503,113.34231
清心鸡沙田乳鸽店(赤岗总店),赤岗,969,2.2,60,2.2,4,23.096388,113.334404
淼鑫猪肚鸡(海珠旗舰店),赤岗,510,0,62,0,4,23.102156,113.33657
湘攸木桶饭,赤岗,977,3.45,47,3.45,4,23.093458,113.34323
玫瑰园意式西餐厅,赤岗,813,3.2,52,3.2,3.9,23.100574,113.333786
陕西私房菜,赤岗,869,1.9,47,2.4,3.9,23.1058,113.33407
香港湾仔甜品,永泰,75,0,56,0,5,23.226732,113.31232
潮海渔舫,永泰,837,3.9,59,3.1,4.7,23.23307,113.30928
美好食光,永泰,293,3.8,43,3.85,4.6,23.224743,113.31057
重庆人家,永泰,752,3,42,3,4.3,23.223272,113.306305
许个愿吧马卡龙,永泰,75,0,62,0,4.3,23.225628,113.31295
皇鸽饭屋(白云大道北店),永泰,981,2.9,65,2.1,4.2,23.22484,113.30342
裕竹渔家,永泰,326,3.2,46,3.1,4.2,23.223616,113.31161
淼鑫猪肚鸡(永泰店),永泰,83,3.65,56,3.65,4.1,23.225578,113.31308
朝天门(同泰路店),永泰,205,3.4,60,3,4,23.226467,113.31089
龙马蒸神海鲜火锅酒家,永泰,190,3.7,78,3.7,4,23.226402,113.31103
甜心客艺术蛋糕店(永泰店),永泰,485,3.7,50,3.7,4,23.224386,113.317154
爱尚烤活鱼,永泰,92,3.7,51,3.65,3.9,23.227098,113.31259
乡下农家美食园,永泰,875,3.55,49,3.5,3.8,23.233364,113.3091
台山明珠黄鳝饭,永泰,908,2.1,57,1.7,3.8,23.224237,113.30429
一鼎红香辣蟹(泰兴路),永泰,254,3.7,47,3.75,3.8,23.224169,113.312
永平信记中餐厅,永泰,467,2.1,103,2.4,3.6,23.226562,113.30833
邓妈餐厅,永泰,329,3.6,44,3.6,3.6,23.228382,113.310585
金华安大酒楼(白云店),永泰,945,2.7,77,2.5,3.3,23.22528,113.30371
顺记渔庄,永泰,208,2.9,55,2.9,3.2,23.224754,113.31176
叁千代回转寿司料理,永泰,130,3,61,3,2.8,23.226034,113.31165
王品台塑牛排(环市东路店),淘金,518,4.5,342,4.5,5,23.144844,113.28863
广州市越秀区晓薇西餐厅,淘金,604,3.65,70,3.65,5,23.13756,113.29121
IMissYouLounge,淘金,440,3,53,2.9,5,23.14283,113.28883
银翔酒家,淘金,975,4.5,88,4.5,5,23.143164,113.302666
爱来吧面点,淘金,880,0.8,43,1.8,5,23.142694,113.28453
HUNTING亨庭特调鸡尾酒沙发馆,淘金,291,3.4,50,3.4,5,23.1417,113.2905
潮福轩酒家,淘金,501,2.7,130,2.5,4.9,23.13942,113.29651
小街风情意大利西餐厅,淘金,256,4.1,122,4.1,4.8,23.143082,113.290665
板井寿司,淘金,383,4.35,88,4.45,4.8,23.145725,113.29494
1920咖啡厅(建设六马路店),淘金,581,3.1,141,3.6,4.8,23.137726,113.29137
必胜客(区庄店),淘金,718,2.4,59,2,4.7,23.143139,113.30015
吉兆手握寿司(保利中环店),淘金,555,0,83,0,4.7,23.144205,113.287964
东山日本料理,淘金,192,0,119,0,4.7,23.142994,113.29499
八森町居酒屋(淘金店),淘金,761,4.1,72,3.8,4.7,23.149446,113.29441
袍哥,淘金,421,4.6,104,4.45,4.7,23.139788,113.2905
白云宾馆意大利餐厅,淘金,138,3.5,110,3.5,4.7,23.143808,113.29252
中心皇冠假日酒店大堂酒廊,淘金,488,3.2,152,3.3,4.7,23.144743,113.28891
兰泉红酒庄(淘金东路),淘金,916,2.9,42,2.9,4.7,23.148518,113.299484
鹅仔饭店第五分店,淘金,730,3.2,57,3.2,4.6,23.147505,113.28827
云顶阁旋转餐厅,淘金,717,3.6,241,3.6,4.6,23.144766,113.28649
黑绵羊主题餐吧,横沙,485,3.7,43,3.65,4.4,23.160625,113.21654
湘村馆(金沙洲店),横沙,346,3.1,64,3.1,4.3,23.165018,113.21642
前奏音乐咖啡,横沙,226,3.1,75,3,4.3,23.162148,113.21456
星州大椰(金沙洲店),横沙,594,3.1,55,3.2,4.2,23.160631,113.21796
文华西饼,横沙,364,3.7,50,3.7,4.1,23.160952,113.211555
东北饺子馆(环洲三路店),横沙,141,3.45,50,3.45,3.8,23.16255,113.21319
金汇景海鲜酒家,横沙,814,2.1,46,2.6,3.8,23.166466,113.22072
湖北佬,横沙,197,3.5,49,3.45,3.7,23.162346,113.21437
千骨味海鲜肥牛自助火锅,横沙,113,0,59,0,3.6,23.1638,113.2144
枫情阁西餐厅,横沙,139,3,43,3,3.4,23.163984,113.214645
羊之道-蒙古美食（金沙洲店）,横沙,323,3.3,92,3.3,3.4,23.16145,113.21513
金品居,横沙,966,2.8,48,2.8,3.3,23.155558,113.210335
老坛酸菜鱼,横沙,484,3.25,43,3.5,3.3,23.166483,113.21703
悦香烧腊,横沙,348,3.4,40,3.4,3,23.16107,113.21165
金顺景酒楼,横沙,346,3.1,59,3.2,2.7,23.16501,113.216415
六小福猪杂粥 金沙洲店,横沙,726,2.7,64,2.7,2.5,23.157957,113.21015
富粥一世,横沙,849,2.9,58,2.8,2,23.166836,113.22093
润汇酒家,横沙,559,0,55,0,1,23.161024,113.21785
2233韩国料理,横沙,144,0,58,0,-1,23.164007,113.21469
平安堂凉茶(总统大酒店东),华师,928,0,40,0,5,23.139423,113.346664
纳西腊排骨火锅,华师,241,3.9,53,3,4.8,23.144518,113.35046
同湘会(直营第4分店),华师,487,2.8,60,2.9,4.6,23.147297,113.34722
北雪湘园(五山店),华师,954,2.3,63,2.3,4.6,23.154642,113.353905
蜀风流火锅城(石牌店),华师,707,2.8,65,2.3,4.6,23.140388,113.34921
丽柏国际酒店中餐厅,华师,731,3.3,50,3.4,4.6,23.142357,113.3461
名人汇西餐厅,华师,763,3,82,3,4.6,23.141245,113.34677
潮源农庄,华师,241,2.7,47,2.7,4.5,23.144512,113.350464
湘之园酒家(天河北店),华师,500,2.7,41,2.6,4.5,23.147984,113.347336
比格兄弟餐吧,华师,143,3.85,66,4,4.5,23.145426,113.3508
阿福海产,华师,706,4.4,58,4.35,4.5,23.150293,113.34651
绅吧LORD,华师,121,4,84,4,4.5,23.145893,113.350746
韩啦啦韩国年糕火锅,华师,966,0,45,0,4.5,23.139908,113.34542
万岁寿司(天河店),华师,840,2.4,72,2.7,4.5,23.140907,113.34606
彝寨米线(石牌东路店),华师,873,0,60,0,4.5,23.13865,113.34976
唐寿司,华师,923,3.8,40,3.1,4.5,23.140106,113.3458
一级棒美食大本营,华师,843,3.8,70,4,4.5,23.140867,113.34606
峰乐蛋糕(峰乐知心),华师,956,3.9,43,2,4.5,23.137903,113.3497
蒙肥羊自助餐厅(岗顶店),华师,923,0,45,0,4.4,23.140106,113.3458
维罗纳意大利餐厅酒吧,华师,538,3.5,134,3.5,4.4,23.148785,113.34736
御品膳食府,宝岗大道,759,2.5,70,3,5,23.098982,113.27693
红芥末寿司店,宝岗大道,986,3.3,55,3,5,23.100574,113.279305
萌记美食,宝岗大道,517,4.5,40,4.5,5,23.09505,113.280136
湘缘家常菜馆,宝岗大道,882,1.9,45,1.9,5,23.08466,113.2789
潮公馆潮州食府,宝岗大道,831,3.65,40,3.65,5,23.097,113.28238
这夜···,宝岗大道,877,2.8,500,2.7,5,23.09117,113.28466
林海土蜂蜜(礼岗路分店),宝岗大道,626,0,70,0,4.8,23.093094,113.282196
维拉酒吧,宝岗大道,744,0,65,0,4.8,23.098858,113.27549
广州酒家(广州酒家20),宝岗大道,442,0,85,0,4.7,23.09439,113.279755
亨宝挪威三文鱼,宝岗大道,935,3.2,60,3.2,4.7,23.097616,113.269165
九毛九山西面馆(燕汇广场店),宝岗大道,866,0,51,0,4.6,23.088509,113.283615
挪威三文鱼,宝岗大道,534,4.1,42,3.95,4.6,23.094112,113.280945
玖井日式料理店,宝岗大道,734,4.2,42,4.15,4.6,23.098747,113.2753
粉好美食,宝岗大道,873,3,40,2.9,4.6,23.085426,113.28051
猫之时间,宝岗大道,879,4.25,46,4.25,4.6,23.100094,113.27593
江湖边·小生活,宝岗大道,946,2.7,50,2.8,4.6,23.100609,113.2775
奇异酒吧,宝岗大道,735,2.9,60,2.9,4.6,23.090027,113.269356
LA CAFFERIA,宝岗大道,826,3.95,41,3.9,4.6,23.095947,113.28313
Masa玛莎,宝岗大道,875,2.8,50,2.8,4.6,23.099733,113.27858
178Cooking,宝岗大道,750,4.2,148,4,4.6,23.096651,113.28166
大东北饺子馆(萝岗店),香雪,616,2.4,43,2.4,5,23.181597,113.51255
有趣美食农庄,香雪,998,3,150,3,4.1,23.186026,113.51303
品粤轩,香雪,761,3.45,76,3.65,3.8,23.18331,113.50197
罗纪粥店,燕塘,96,2.8,40,2.8,5,23.165127,113.33437
阿信客家土菜(沙太店),燕塘,536,4.05,56,4.2,4.7,23.170416,113.33206
识材知味,燕塘,893,4.05,60,3.95,4.7,23.160069,113.34
豪华脆肉鲩,燕塘,835,3.2,61,3.2,4.6,23.160728,113.33993
家福潮汕鱼仔,燕塘,822,0,66,0,4.5,23.160858,113.33989
毛家饭店(粤垦路店),燕塘,990,4.3,56,4.3,4.4,23.159084,113.34023
泰爷门,燕塘,650,3.5,62,2.4,4.4,23.167849,113.328026
木棉花酒店餐厅,燕塘,833,3,40,3,4.3,23.161245,113.32769
燕岭大厦中餐厅,燕塘,159,2.7,55,3.1,4.1,23.164946,113.332924
文胜酒家,燕塘,674,3.1,54,3,4.1,23.168024,113.32784
海记汕头风味牛肉店(陶庄店),燕塘,621,3.2,71,3.2,4.1,23.167894,113.32834
新保挪威三文鱼(燕塘店),燕塘,200,3.2,46,3.2,4.1,23.167408,113.33518
9号码头,燕塘,991,2.9,50,2.9,4.1,23.15907,113.34022
十里川香,燕塘,853,3.2,54,3.1,4.1,23.16031,113.33972
嘉苑西餐厅,燕塘,978,3.3,626,3.3,4.1,23.157183,113.33495
海门鱼仔店(燕都路),燕塘,124,2.5,88,2.4,4,23.164839,113.33424
玖珑吧时尚涮涮锅,燕塘,146,0,50,0,4,23.16689,113.33503
瑞记湛江鸡饭店(粤垦店),燕塘,844,2.2,56,2.1,4,23.160402,113.3397
阿乙潮汕菜,燕塘,230,3.7,57,3.35,4,23.164795,113.33592
万川人家,燕塘,482,4.5,50,4.5,4,23.16454,113.329575
美心西饼(广州南站店),广州南站,31,3,63,2.9,4.2,22.995596,113.27688
利口福,广州南站,357,3.4,63,3.4,4,22.99309,113.27428
湘味小厨,广州南站,742,3.45,63,3.45,4,23.001991,113.27636
味千拉面(广州南站店),广州南站,18,2.8,49,2.9,3.8,22.995485,113.27677
鸿丰酒楼,广州南站,710,2.9,60,2.9,3.8,23.001707,113.2765
田心饭店,广州南站,954,2.9,44,2.9,3.6,22.987782,113.27234
UD COFFEE,广州南站,18,3.5,43,3.6,3.2,22.995485,113.27677
铂尔曼恬园中餐厅,机场南,325,3.2,140,3.7,4.5,23.395178,113.31019
星巴克(白云国际机场二店),机场南,69,3.8,41,3.8,4.3,23.392757,113.30888
大椰汤,机场南,411,3.35,90,3.35,4,23.396042,113.30961
U8风味西餐厅,机场南,320,2.4,362,3.1,3.7,23.39514,113.31016
星巴克(白云国际机场三店),机场南,26,2.9,40,2.8,3.6,23.392576,113.309364
金龙国际美食城,机场南,82,2.6,62,2.9,3.3,23.392002,113.30867
伊示雅咖啡,机场南,364,3.45,40,3.55,3.1,23.393623,113.3061
生利惠龙餐厅,机场南,147,2.7,48,2.7,3,23.393639,113.3097
逸臣咖啡,机场南,247,1.8,62,2.6,3,23.391682,113.31171
美乐家,机场南,82,2.2,49,2.2,2.9,23.392002,113.30867
大渔(白云机场店),机场南,82,3.2,60,3.2,2.9,23.392,113.30867
伊示雅咖啡厅,机场南,363,3.3,85,3.35,2.7,23.393642,113.306114
百怡咖啡(白云机场店),机场南,466,3.3,57,3.3,2.5,23.38869,113.31163
逸臣咖啡厅(B区),机场南,463,3.1,66,3.2,2.5,23.39624,113.30778
天赐楼牛肉拉面,机场南,654,3.2,60,3.2,2.4,23.397635,113.3122
仙踪林(机场店),机场南,9,2.1,54,2.2,2.3,23.392273,113.30944
天锡楼,机场南,82,2.8,40,2.8,2.2,23.392012,113.30867
上岛咖啡(机场店),机场南,249,2.7,60,2.7,2.2,23.391697,113.31173
唯记面馆,机场南,30,3.15,58,3.25,2.1,23.39261,113.30933
唯忆面馆(A区),机场南,248,2.6,59,2.6,1.9,23.391685,113.31172
三泰冷冻品,如意坊,486,3.6,100,3.6,4.5,23.118212,113.242096
德嘉商贸(黄沙店),如意坊,999,2.9,40,2.9,4.5,23.114374,113.245125
定益美食店,如意坊,742,2.9,40,2.8,4.5,23.119759,113.24539
利口福(南岸路店),如意坊,925,3.2,40,3.2,4.3,23.12801,113.242584
唐荔园,如意坊,373,2.8,76,3.8,4.2,23.124086,113.23811
满园春美食馆,如意坊,667,2.3,50,3,4.2,23.124914,113.24289
面家丽的烧味(祈兴苑美味店),如意坊,950,3,42,3.1,4.2,23.122286,113.247345
炭炉鸡煲,如意坊,725,3.45,54,3.05,4.1,23.120016,113.24526
大嫂镬仔(逢源路店),如意坊,858,3,74,3,4,23.12327,113.24613
泮溪酒家,如意坊,855,2.8,67,3.5,3.9,23.127192,113.242744
101,如意坊,908,3,42,3,3.9,23.124235,113.24624
冰之恋美食店,如意坊,638,2.6,40,2.2,3.9,23.12266,113.24409
食养坊(龙津西店),如意坊,443,2.7,59,2.9,3.9,23.124393,113.23993
teahub,如意坊,994,0,58,0,3.9,23.117296,113.24719
誉点茶荟,如意坊,963,3.4,45,3.6,3.8,23.12622,113.2455
莫大毛(泮塘店),如意坊,952,2.6,41,2.6,3.7,23.128073,113.243
大乡里食店,如意坊,654,2,71,2,3.6,23.119984,113.24456
聚喜私厨,如意坊,998,3.35,82,3.5,3.6,23.129389,113.23563
湛记餐馆,如意坊,923,4.5,40,3,3.5,23.118149,113.246796
大塘烧鹅(多宝路店),如意坊,451,2.6,40,2.6,3.4,23.122784,113.24202
猫大厨,海珠广场,650,3.1,55,3.9,5,23.127056,113.272125
惬意生活休闲吧,海珠广场,939,4.5,50,3,5,23.127827,113.278015
天泉茶行,海珠广场,169,2.9,40,2.9,5,23.12103,113.27395
海滨绿岛酒廊,海珠广场,897,2.8,200,2.9,5,23.121561,113.28107
乐厨坊(文明路店),海珠广场,947,2.8,60,2.8,4.8,23.128181,113.27762
银灯食府,海珠广场,126,3,63,3.3,4.7,23.122284,113.271904
江南果道餐饮,海珠广场,732,0,53,0,4.7,23.12695,113.27581
转角遇到爱(起义路店),海珠广场,956,3,44,2.9,4.7,23.129644,113.27048
四季尚食,海珠广场,642,4.2,58,3.95,4.7,23.126963,113.27181
